JD,Magnitude
2411234.434,3.5
2411235.424,3.55
2411245.394,3.45
2411257.314,3.6
2411263.334,3.85
2411264.374,4.0
2411266.404,3.64
2411267.314,3.53
2411268.294,3.67
2411268.494,3.85
2411269.354,4.0
2411271.284,4.05
2411280.324,4.05
2411282.454,3.8
2411283.264,3.35
2411283.514,3.4
2411286.244,4.1
2411286.434,4.2
2411288.264,3.4
2411288.474,3.4
2411289.244,3.58
2411290.444,3.85
2411291.324,3.96
2411291.504,4.05
2411292.244,4.1
2411292.424,4.15
2411292.644,4.1
2411294.314,3.6
2411294.524,3.63
2411295.314,3.8
2411295.514,3.85
2411297.384,4.2
2411298.564,4.25
2411301.304,3.9
2411301.514,4.0
2411304.234,3.4
2411304.474,3.35
2411306.234,3.8
2411306.614,3.94
2411307.234,4.0
2411307.494,4.04
2411308.244,4.1
2411309.244,3.8
2411309.474,3.7
2411311.474,3.8
2411314.214,4.0
2411314.454,3.95
2411315.484,3.35
2411318.214,4.07
2411318.404,4.15
2411318.624,4.2
2411319.214,4.2
2411319.404,4.25
2411319.634,4.0
2411320.214,3.6
2411320.404,3.55
2411320.654,3.5
2411321.214,3.55
2411321.504,3.6
2411322.224,3.7
2411325.214,3.95
2411325.404,3.8
2411326.214,3.45
2411327.214,3.65
2411327.524,3.7
2411328.214,3.9
2411328.434,3.95
2411329.214,4.07
2411329.424,4.12
2411329.704,4.12
2411330.214,4.07
2411330.514,3.95
2411331.324,3.45
2411332.454,3.65
2411333.244,3.8
2411334.214,4.03
2411337.414,3.63
2411340.224,4.2
2411348.264,3.63
2411348.454,3.62
2411349.244,3.95
2411349.464,3.96
2411350.214,4.05
2411353.224,3.57
2411353.444,3.6
2411355.204,4.06
2411355.394,4.06
2411364.214,3.6
2411364.424,3.63
2411365.364,3.95
2411367.254,4.25
2411369.214,3.5
2411370.374,3.67
2411375.224,3.63
2411375.454,3.63
2411376.214,3.95
2411376.454,4.0
2411377.214,4.1
2411380.294,3.55
2411382.224,4.07
2411382.424,4.15
2411385.264,3.5
2411385.494,3.5
2411386.224,3.65
2411387.224,3.95
2411387.424,4.07
2411388.414,4.15
2411389.224,4.2
2411389.444,4.05
2411390.264,3.5
2411392.244,3.8
2411393.304,4.07
2411395.294,3.63
2411397.364,3.8
2411399.254,4.2
2411399.494,4.25
2411400.244,4.05
2411401.294,3.5
2411404.254,4.1
2411406.254,3.4
2411406.444,3.35
2411407.264,3.55
2411408.264,3.7
2411409.314,4.05
2411409.494,4.05
2411410.384,4.15
2411411.334,3.73
2411415.274,4.15
2411415.474,4.15
2411418.354,3.65
2411419.344,3.93
2411422.464,3.55
2411424.314,3.85
2411426.494,4.15
2411427.324,3.8
2411429.314,3.68
2411431.294,4.15
2411433.304,3.44
2411439.294,3.6
2411447.464,4.2
2411448.324,4.1
2411452.464,4.1
2411453.444,4.2
2411458.474,4.15
2411459.324,3.95
2411460.314,3.4
2411460.514,3.35
2411462.534,4.02
2411463.324,4.15
2411466.524,3.64
2411471.354,3.58
2411471.584,3.63
2411474.394,4.1
2411476.514,3.33
2411485.464,4.1
2411486.474,3.8
2411488.484,3.7
2411489.494,3.95
2411494.464,3.95
2411495.504,4.05
2411496.484,4.07
2411500.494,4.0
2411502.494,3.7
2411503.534,3.55
2411504.484,3.7
2411505.414,4.0
2411510.514,3.95
2411511.434,4.05
2411512.454,4.15
2411513.454,3.63
2411514.444,3.6
2411515.514,3.8
2411519.464,3.5
2411520.454,3.66
2411522.454,4.06
2411523.484,4.0
2411525.414,3.65
2411528.494,4.1
2411531.484,3.7
2411542.444,3.85
2411543.514,4.0
2411544.424,4.13
2411546.474,3.55
2411548.484,4.0
2411551.444,3.35
2411559.424,4.05
2411561.504,3.9
2411562.414,3.35
2411563.424,3.65
2411565.434,4.05
2411566.414,4.05
2411570.404,3.95
2411574.474,3.7
2411575.454,4.05
2411576.374,4.1
2411578.404,3.35
2411579.394,3.65
2411580.394,3.95
2411581.394,4.03
2411583.374,3.45
2411584.384,3.55
2411588.394,3.65
2411589.424,3.5
2411590.444,3.7
2411598.364,4.05
2414902.426,3.9
2415221.455,4.0
2415224.517,4.1
2415225.493,4.2
2415226.44,4.2
2415229.455,4.1
2415247.41,4.0
2415292.391,3.7
2415306.408,4.0
2415310.288,3.9
2415311.416,4.2
2415312.392,4.0
2415314.378,4.0
2415314.389,3.8
2415314.424,3.9
2415320.308,4.0
2415320.42,4.2
2415333.285,4.0
2415333.424,4.6
2415333.448,4.5
2415334.417,3.6
2415336.444,4.1
2415337.322,4.0
2415337.406,4.2
2415337.458,4.4
2415338.424,4.9
2415339.276,3.8
2415339.479,3.9
2415342.319,3.8
2415342.378,4.2
2415342.427,4.1
2415346.479,3.9
2415347.368,4.0
2415347.424,4.2
2415349.292,4.2
2415349.328,4.3
2415351.276,4.0
2415351.396,3.8
2415351.448,4.0
2415361.256,3.9
2415363.264,4.1
2415364.236,4.1
2415365.434,4.3
2415367.25,4.0
2415367.287,3.6
2415367.306,4.0
2415367.365,4.0
2415367.41,3.7
2415367.465,3.8
2415369.247,4.1
2415369.292,4.1
2415369.396,4.1
2415369.417,4.0
2415370.243,4.3
2415371.264,4.3
2415371.299,4.2
2415373.326,3.8
2415373.403,4.0
2415373.42,3.9
2415379.323,3.9
2415380.285,4.1
2415382.389,4.0
2415394.264,4.0
2415399.25,3.8
2415400.247,4.0
2415400.344,4.0
2415403.274,4.0
2415427.507,4.0
2415428.288,4.1
2415429.302,4.5
2415429.344,4.0
2415431.417,4.0
2415433.437,4.0
2415449.299,4.1
2415454.465,4.0
2415465.465,3.9
2415467.517,4.1
2415468.427,3.6
2415469.347,4.0
2415472.424,4.1
2415475.486,3.9
2415476.412,4.1
2415480.408,3.9
2415484.441,4.0
2415485.385,3.9
2415489.413,4.1
2415490.372,3.9
2415493.493,4.4
2415559.439,4.0
2415561.46,4.2
2415563.442,4.2
2415573.49,4.2
2415575.483,4.1
2415576.458,4.0
2415581.428,4.0
2415582.433,4.1
2415583.442,4.2
2415584.431,4.2
2415584.458,4.0
2415587.427,4.2
2415588.451,4.1
2415593.471,4.2
2415594.441,4.2
2415606.309,4.2
2415610.433,4.2
2415612.399,4.2
2415615.428,4.2
2415618.448,4.2
2415637.411,4.1
2415643.374,4.2
2415661.417,3.6
2415662.396,3.7
2415663.429,3.9
2415664.333,4.2
2415665.354,4.1
2415667.347,3.7
2415668.344,4.1
2415669.316,3.8
2415671.375,4.3
2415673.375,3.9
2415676.375,4.2
2415676.422,4.2
2415677.378,4.1
2415678.378,3.8
2415680.416,4.1
2415682.392,4.1
2415688.417,4.1
2415689.417,4.2
2415690.375,4.0
2415699.347,3.9
2415703.388,4.3
2415705.406,3.9
2415706.283,4.1
2415710.333,3.6
2415711.378,3.8
2415712.375,4.0
2415718.354,4.0
2415722.333,3.9
2415724.333,4.1
2415727.375,3.9
2415728.378,4.1
2415729.271,4.0
2415737.26,3.7
2415740.25,4.4
2415746.257,4.3
2415748.302,3.8
2415749.257,3.9
2415754.292,3.9
2415754.417,4.0
2415755.285,4.1
2415755.337,4.0
2415755.34,4.1
2415756.359,4.32
2415756.415,4.1
2415759.378,3.7
2415761.426,4.1
2415763.437,4.0
2415764.312,4.1
2415764.358,3.68
2415769.292,3.8
2415774.519,3.78
2415776.458,4.1
2415778.417,4.37
2415779.382,4.1
2415779.401,3.86
2415781.302,4.0
2415781.313,3.81
2415781.382,4.1
2415782.33,4.32
2415783.36,4.24
2415790.294,4.1
2415792.354,4.1
2415793.348,4.02
2415794.394,4.32
2415796.344,4.0
2415805.396,4.18
2415806.355,4.05
2415808.342,3.78
2415808.391,4.1
2415809.338,3.9
2415809.385,4.1
2415813.312,3.8
2415813.471,3.96
2415814.343,4.05
2415817.469,3.6
2415819.298,3.98
2415820.379,4.05
2415821.458,4.2
2415822.344,4.0
2415822.461,4.05
2415824.337,3.9
2415824.448,4.0
2415825.525,4.1
2415828.572,3.84
2415830.333,4.1
2415834.335,3.9
2415834.424,4.5
2415834.563,3.82
2415835.337,4.1
2415836.333,4.1
2415838.333,4.1
2415841.434,3.9
2415841.502,4.0
2415843.406,4.2
2415843.46,4.32
2415846.54,4.0
2415848.392,4.16
2415848.406,4.4
2415849.463,3.89
2415850.403,4.2
2415850.56,3.89
2415852.496,4.05
2415854.594,3.92
2415858.464,4.2
2415860.465,3.8
2415861.559,3.56
2415863.374,4.2
2415865.434,3.81
2415866.404,3.9
2415866.41,3.71
2415866.433,3.56
2415867.394,4.1
2415867.403,3.94
2415867.55,3.94
2415868.469,4.1
2415868.587,4.12
2415870.486,4.05
2415873.486,3.94
2415874.449,4.0
2415875.442,4.3
2415876.516,3.56
2415877.405,4.0
2415877.526,4.05
2415878.437,4.1
2415879.408,4.02
2415879.455,4.3
2415879.533,4.14
2415880.388,4.32
2415880.507,4.3
2415881.399,4.05
2415881.455,4.0
2415882.417,3.9
2415882.485,3.81
2415882.584,3.56
2415883.428,3.88
2415884.405,4.12
2415895.441,4.1
2415897.422,3.9
2415897.423,3.94
2415898.471,3.71
2415900.533,4.1
2415902.505,4.17
2415903.442,3.79
2415904.482,4.07
2415906.514,4.1
2415911.499,4.14
2415912.428,4.22
2415914.531,3.56
2415918.477,4.04
2415920.463,3.81
2415923.468,4.09
2415924.514,3.75
2415925.508,3.86
2415926.487,4.12
2415927.469,4.2
2415927.501,4.14
2415928.528,4.22
2415929.497,4.12
2415930.434,3.9
2415930.47,3.65
2415932.444,3.7
2415933.455,4.3
2415934.431,4.2
2415937.488,4.1
2415937.5,4.2
2415938.476,4.2
2415939.434,4.1
2415939.455,4.2
2415943.497,4.0
2415960.44,4.1
2415962.498,3.78
2415964.433,4.16
2415965.391,4.18
2415967.408,4.05
2415969.564,4.14
2415972.387,4.05
2415973.433,3.65
2415982.458,4.34
2415984.358,3.68
2415987.421,4.24
2415987.437,3.7
2415988.424,3.7
2415989.367,3.63
2415990.37,3.84
2415991.446,4.3
2415994.371,3.81
2415994.443,3.9
2415996.399,4.17
2415997.346,3.91
2415999.416,4.16
2416001.343,3.82
2416003.417,4.1
2416005.451,3.65
2416007.58,3.91
2416016.316,3.78
2416021.296,3.61
2416022.361,3.7
2416024.424,4.1
2416026.437,3.77
2416027.362,3.78
2416031.283,4.1
2416031.417,3.99
2416032.299,3.9
2416033.306,3.9
2416033.344,3.79
2416037.278,4.0
2416044.292,3.8
2416044.299,4.0
2416045.396,3.9
2416045.553,4.18
2416046.257,4.07
2416046.354,4.0
2416050.406,3.8
2416051.479,4.1
2416052.382,4.1
2416053.312,4.1
2416055.351,4.1
2416056.302,4.2
2416061.287,4.1
2416062.41,4.2
2416063.38,4.32
2416063.499,4.2
2416064.354,4.0
2416071.347,3.86
2416073.287,4.37
2416076.503,3.78
2416080.512,3.56
2416082.28,4.1
2416086.29,4.0
2416087.478,4.1
2416089.231,4.32
2416093.538,4.23
2416095.226,4.32
2416102.274,4.0
2416105.33,4.3
2416107.383,3.9
2416108.383,4.0
2416114.431,4.3
2416115.451,4.5
2416118.288,3.4
2416122.429,2.9
2416127.398,2.9
2416128.307,3.91
2416130.226,3.82
2416131.361,3.91
2416138.283,4.2
2416138.399,4.5
2416142.337,4.07
2416143.389,4.5
2416143.437,4.17
2416146.483,3.91
2416162.433,4.07
2416162.434,4.4
2416164.319,4.12
2416165.494,4.1
2416167.403,4.0
2416169.424,4.6
2416171.396,4.2
2416177.399,4.2
2416180.542,4.32
2416192.542,4.19
2416196.583,4.22
2416199.545,4.02
2416201.522,4.14
2416203.476,3.94
2416210.536,3.79
2416220.521,3.8
2416221.552,3.96
2416223.413,4.32
2416224.583,3.91
2416232.565,3.99
2416236.514,3.56
2416237.449,4.1
2416237.578,3.91
2416239.447,4.6
2416239.542,4.2
2416240.435,4.16
2416242.552,3.69
2416256.462,4.2
2416257.451,3.66
2416257.514,3.78
2416258.476,4.3
2416259.548,3.91
2416260.551,4.14
2416261.575,4.21
2416262.545,3.81
2416263.41,4.2
2416265.631,4.0
2416267.533,4.03
2416273.548,3.6
2416281.493,4.06
2416287.487,4.21
2416292.486,4.12
2416294.518,3.84
2416295.544,3.74
2416297.42,4.5
2416297.539,4.17
2416298.441,4.6
2416298.476,4.2
2416298.537,4.22
2416300.519,3.56
2416303.403,4.7
2416306.403,4.1
2416309.455,4.3
2416315.465,4.0
2416323.507,3.6
2416330.434,4.3
2416334.448,4.5
2416337.408,4.4
2416337.41,3.8
2416338.387,3.9
2416341.399,4.5
2416369.417,4.22
2416370.41,3.69
2416370.42,3.68
2416372.4,3.91
2416375.367,3.74
2416377.464,3.79
2416378.485,4.12
2416381.534,3.7
2416386.454,3.56
2416393.308,4.03
2416404.361,3.82
2416417.444,4.07
2416436.667,3.79
2416437.294,4.0
2416456.375,3.5
2416456.396,3.6
2416456.417,3.7
2416456.437,4.0
2416467.229,4.17
2416470.521,4.32
2416471.559,4.1
2416489.337,3.8
2416496.354,4.7
2416518.396,3.85
2416524.489,4.32
2416534.545,4.32
2416550.33,4.5
2416555.503,4.19
2416555.625,4.26
2416556.437,4.6
2416561.361,4.5
2416569.404,4.1
2416575.462,4.3
2416577.431,4.5
2416579.472,4.2
2416580.461,4.3
2416581.484,3.81
2416581.514,3.79
2416584.448,4.05
2416590.528,3.63
2416591.601,3.77
2416598.376,4.3
2416603.406,4.2
2416603.487,3.89
2416607.462,3.65
2416608.76,4.2
2416612.479,3.68
2416617.385,4.7
2416619.434,4.7
2416619.521,3.91
2416620.455,4.2
2416620.528,4.22
2416626.531,4.32
2416632.449,4.5
2416635.474,4.7
2416636.476,4.18
2416637.458,4.24
2416640.538,3.91
2416644.479,3.65
2416648.521,4.18
2416649.476,4.1
2416652.444,4.3
2416653.543,4.24
2416655.448,4.3
2416661.44,4.3
2416661.479,3.81
2416663.476,4.12
2416664.478,4.24
2416666.435,4.3
2416667.444,4.4
2416668.41,3.5
2416668.427,4.6
2416669.41,3.8
2416670.41,4.1
2416670.442,4.3
2416671.41,3.6
2416673.41,3.5
2416673.428,4.6
2416674.41,3.7
2416675.453,4.3
2416677.41,3.5
2416678.41,3.7
2416679.41,3.7
2416680.41,3.8
2416681.41,3.6
2416682.41,3.7
2416690.42,4.7
2416693.442,4.2
2416694.396,4.4
2416695.442,4.2
2416701.435,4.21
2416703.444,3.56
2416704.469,4.2
2416705.41,4.2
2416705.538,3.88
2416708.384,3.9
2416708.493,3.5
2416713.515,3.65
2416719.674,3.5
2416720.458,3.79
2416722.402,4.5
2416722.486,4.32
2416726.46,3.91
2416729.372,3.74
2416729.687,4.1
2416739.5,4.3
2416740.479,3.69
2416741.443,4.0
2416741.548,3.84
2416751.521,3.74
2416753.406,4.6
2416757.327,3.7
2416757.486,3.91
2416759.327,3.9
2416760.327,3.8
2416761.327,3.7
2416762.327,3.7
2416763.327,3.7
2416763.331,3.84
2416764.327,3.9
2416764.432,4.02
2416765.404,4.2
2416765.519,4.19
2416766.327,3.7
2416769.327,3.7
2416769.487,3.91
2416772.327,3.7
2416773.327,3.7
2416774.327,4.0
2416778.327,3.7
2416779.327,3.7
2416780.327,4.0
2416781.327,3.8
2416782.327,4.0
2416785.327,3.7
2416787.285,4.1
2416788.285,3.7
2416788.427,4.1
2416789.285,3.7
2416791.285,3.7
2416793.285,3.9
2416794.285,3.7
2416795.285,3.7
2416796.285,3.9
2416797.285,4.0
2416797.365,4.7
2416798.285,3.9
2416799.285,3.7
2416799.472,3.68
2416800.285,3.7
2416801.285,4.0
2416803.285,3.9
2416805.285,3.7
2416810.285,3.7
2416812.285,3.9
2416813.285,3.9
2416814.285,4.1
2416815.285,3.7
2416816.244,3.7
2416819.244,3.9
2416821.244,3.7
2416822.415,3.8
2416822.469,3.84
2416823.244,3.7
2416823.422,3.99
2416826.244,3.7
2416826.375,3.65
2416828.244,3.9
2416832.244,3.7
2416833.244,3.7
2416834.244,3.7
2416835.244,3.9
2416840.244,4.0
2416842.244,3.7
2416843.244,3.7
2416846.244,4.0
2416847.244,3.7
2416847.282,4.0
2416848.244,3.6
2416849.244,3.7
2416850.244,3.7
2416852.49,4.14
2416853.244,3.7
2416854.244,3.7
2416855.244,3.5
2416857.244,4.1
2416859.244,3.7
2416860.244,3.6
2416860.358,4.3
2416871.389,3.91
2416872.244,3.8
2416872.303,4.05
2416873.328,4.4
2416873.389,4.7
2416874.392,4.3
2416875.244,3.7
2416876.244,3.7
2416877.23,3.8
2416878.285,3.9
2416879.285,3.7
2416879.294,4.4
2416879.401,4.3
2416880.285,3.7
2416880.304,3.8
2416880.321,3.65
2416881.285,3.7
2416882.285,3.8
2416882.458,4.1
2416883.285,3.8
2416883.46,4.7
2416884.285,4.0
2416884.294,4.3
2416885.285,3.7
2416886.319,3.8
2416887.285,3.7
2416887.344,4.0
2416887.451,4.0
2416888.285,3.9
2416888.295,4.1
2416888.555,4.14
2416888.655,4.07
2416889.285,4.0
2416889.312,4.24
2416890.476,4.0
2416891.285,3.7
2416892.285,3.6
2416893.285,3.7
2416894.285,3.9
2416895.285,4.0
2416895.285,4.1
2416896.285,3.7
2416897.285,3.6
2416897.306,4.0
2416899.285,3.9
2416902.285,3.8
2416903.285,3.7
2416904.337,4.1
2416904.417,4.0
2416904.448,4.2
2416905.34,4.3
2416906.327,3.7
2416906.333,4.1
2416907.385,3.7
2416907.408,4.1
2416907.424,4.0
2416907.516,3.78
2416908.418,4.4
2416910.327,3.7
2416910.472,4.0
2416912.327,3.7
2416912.479,3.8
2416913.312,3.9
2416913.327,3.7
2416914.469,4.1
2416915.327,4.0
2416916.354,4.4
2416916.479,4.1
2416917.361,3.66
2416917.451,3.8
2416919.406,4.07
2416919.476,4.05
2416920.434,3.84
2416922.465,4.0
2416923.486,3.9
2416928.327,3.7
2416929.327,3.7
2416930.448,4.0
2416931.121,4.2
2416932.344,4.2
2416932.406,4.1
2416933.327,3.9
2416933.42,3.9
2416934.327,3.7
2416934.451,3.9
2416935.372,3.9
2416935.448,4.0
2416936.476,3.9
2416937.327,4.1
2416939.368,3.63
2416939.58,3.78
2416941.327,3.7
2416941.467,4.1
2416942.43,4.4
2416942.486,4.42
2416943.327,3.7
2416944.327,3.7
2416945.455,3.9
2416948.327,4.0
2416949.573,3.63
2416950.49,3.9
2416952.521,4.22
2416958.419,4.1
2416959.472,4.0
2416960.397,3.8
2416960.503,3.79
2416965.403,4.1
2416965.486,4.0
2416968.451,4.0
2416969.403,4.27
2416969.42,4.3
2416969.461,4.7
2416969.469,4.1
2416970.422,4.2
2416970.455,4.2
2416971.399,4.1
2416971.433,3.7
2416972.413,3.89
2416974.446,4.03
2416974.459,4.7
2416974.472,4.1
2416975.417,4.32
2416975.44,4.4
2416976.498,3.56
2416977.49,3.9
2416978.47,3.91
2416980.437,4.32
2416982.525,3.74
2416986.444,4.1
2416987.451,3.8
2416988.4,3.91
2416988.42,3.9
2416988.479,3.9
2416989.455,3.84
2416989.462,4.1
2416993.413,3.74
2416993.434,3.7
2416994.474,4.0
2416995.437,4.3
2416995.458,4.01
2416995.479,4.1
2416996.465,4.1
2416998.43,3.53
2417001.451,4.1
2417005.486,4.0
2417007.41,3.8
2417010.493,4.0
2417011.41,3.7
2417011.486,4.0
2417013.426,4.7
2417014.462,3.7
2417015.41,3.7
2417017.41,3.7
2417018.41,4.0
2417018.458,4.7
2417019.41,3.7
2417019.465,3.8
2417019.473,4.3
2417020.41,3.7
2417020.424,3.9
2417020.448,4.4
2417021.41,3.7
2417022.458,4.0
2417023.41,4.0
2417023.462,4.7
2417024.437,4.1
2417025.43,3.8
2417025.483,4.1
2417030.412,3.74
2417031.42,4.0
2417031.514,3.91
2417032.42,4.1
2417033.42,4.1
2417033.423,4.05
2417033.446,4.2
2417033.483,4.3
2417034.437,4.2
2417034.452,4.4
2417034.474,4.46
2417034.491,4.5
2417035.424,4.0
2417035.424,3.8
2417035.429,3.79
2417037.41,3.7
2417038.41,3.8
2417039.41,4.0
2417039.417,4.2
2417039.44,4.3
2417040.41,3.8
2417040.417,4.1
2417040.418,4.1
2417040.439,3.91
2417040.469,4.0
2417041.41,3.7
2417041.417,4.0
2417041.421,3.58
2417042.417,4.0
2417043.417,4.0
2417043.444,4.0
2417044.417,4.2
2417044.444,4.25
2417045.41,3.8
2417045.412,4.3
2417045.417,4.7
2417046.41,3.7
2417046.41,3.7
2417046.417,3.7
2417046.444,3.53
2417047.41,3.6
2417047.417,4.0
2417047.465,3.68
2417048.416,4.0
2417048.417,3.7
2417048.548,4.16
2417049.417,3.7
2417049.483,4.1
2417050.41,4.0
2417050.417,3.7
2417050.465,4.2
2417051.417,3.9
2417051.42,3.9
2417051.446,3.8
2417051.472,4.2
2417052.41,3.7
2417052.413,3.68
2417052.417,3.7
2417053.41,3.7
2417053.417,3.9
2417053.423,3.86
2417054.41,3.7
2417055.417,4.2
2417056.41,3.8
2417057.417,3.7
2417057.42,3.7
2417058.42,4.0
2417059.427,4.1
2417059.455,4.1
2417060.441,4.25
2417061.481,4.4
2417063.403,3.74
2417063.408,4.0
2417063.453,3.8
2417066.389,4.2
2417067.396,4.0
2417067.49,4.0
2417068.399,3.8
2417068.503,3.56
2417069.396,4.0
2417069.419,4.0
2417070.405,4.3
2417070.421,4.18
2417070.493,4.1
2417071.382,4.2
2417072.39,4.32
2417074.368,4.0
2417074.413,3.9
2417075.414,4.12
2417076.417,4.1
2417081.562,4.2
2417082.434,4.21
2417088.5,4.1
2417089.354,3.7
2417090.444,4.0
2417091.354,4.0
2417092.333,3.7
2417092.422,4.1
2417093.375,4.0
2417094.417,3.7
2417095.375,3.7
2417096.367,3.9
2417096.396,4.0
2417096.448,4.0
2417097.458,4.1
2417097.459,4.12
2417098.382,3.9
2417100.375,3.7
2417101.333,3.9
2417101.347,3.9
2417102.434,4.0
2417103.333,4.2
2417104.332,4.4
2417104.333,4.2
2417104.431,4.1
2417105.323,3.7
2417105.328,3.8
2417106.306,3.9
2417106.469,3.66
2417107.306,4.0
2417107.367,4.0
2417107.412,3.81
2417109.327,4.0
2417109.375,3.9
2417109.417,4.2
2417110.327,3.7
2417110.333,3.7
2417110.448,4.0
2417111.327,3.7
2417111.417,3.56
2417112.333,3.7
2417112.564,3.82
2417113.329,3.8
2417116.329,3.7
2417116.413,3.4
2417118.386,4.05
2417119.333,4.2
2417120.365,4.0
2417121.396,3.7
2417122.327,3.7
2417123.372,4.2
2417123.417,3.7
2417124.327,3.8
2417124.344,4.3
2417124.406,4.2
2417125.327,4.1
2417125.391,4.3
2417125.417,4.2
2417126.327,3.7
2417126.456,3.74
2417127.327,3.6
2417134.385,3.7
2417135.352,4.2
2417138.533,3.75
2417140.448,4.02
2417141.323,4.2
2417144.377,4.1
2417144.477,3.88
2417146.375,4.2
2417146.408,4.4
2417148.317,3.8
2417149.493,3.82
2417150.392,3.91
2417150.416,4.2
2417153.533,3.56
2417156.484,4.01
2417157.346,4.2
2417158.263,4.3
2417164.677,3.66
2417165.335,3.9
2417165.483,3.74
2417166.325,3.91
2417171.285,3.7
2417172.285,3.8
2417173.389,4.3
2417174.369,4.4
2417177.285,3.8
2417177.376,4.2
2417178.313,4.17
2417179.285,3.9
2417179.33,4.25
2417181.285,3.7
2417184.285,3.9
2417185.285,3.7
2417186.361,3.63
2417188.258,4.1
2417189.42,4.12
2417193.285,3.6
2417194.285,3.8
2417195.285,3.9
2417196.285,3.7
2417197.285,3.7
2417198.316,3.91
2417199.26,4.3
2417199.285,3.8
2417205.241,4.2
2417206.258,4.3
2417206.455,4.25
2417207.296,3.65
2417207.483,3.53
2417210.389,4.32
2417211.33,4.12
2417212.33,3.87
2417214.285,3.7
2417222.285,4.0
2417223.285,3.7
2417224.358,3.74
2417225.285,3.8
2417227.285,3.9
2417228.285,3.9
2417228.332,3.91
2417230.281,4.0
2417230.285,3.8
2417230.396,3.88
2417231.285,3.8
2417233.285,3.7
2417233.382,4.12
2417234.285,3.7
2417234.315,3.8
2417234.379,3.72
2417235.285,3.7
2417235.389,3.81
2417237.285,3.8
2417237.314,4.2
2417238.285,4.0
2417240.285,3.7
2417241.319,4.1
2417242.285,3.7
2417243.26,4.2
2417243.285,3.8
2417244.285,3.9
2417245.312,3.74
2417245.401,4.0
2417246.285,3.6
2417247.319,4.05
2417250.285,3.7
2417254.285,3.9
2417254.288,4.2
2417254.385,4.25
2417255.312,4.0
2417256.285,3.7
2417256.352,4.0
2417258.455,4.1
2417260.319,4.1
2417261.285,3.7
2417261.368,3.8
2417262.285,3.7
2417262.309,4.0
2417262.344,4.1
2417263.361,4.1
2417264.285,3.9
2417266.358,3.64
2417267.361,4.0
2417267.362,3.82
2417268.285,3.8
2417269.465,4.1
2417273.322,4.0
2417273.327,3.7
2417273.667,3.8
2417274.327,3.9
2417274.354,3.79
2417274.434,4.0
2417277.337,3.63
2417277.65,3.9
2417278.327,3.8
2417278.354,4.0
2417279.479,4.1
2417280.327,4.0
2417281.344,4.2
2417281.437,4.2
2417282.303,3.6
2417284.327,3.9
2417284.436,3.84
2417285.327,4.0
2417286.327,4.0
2417287.327,3.7
2417287.397,4.0
2417287.479,3.8
2417287.658,3.8
2417288.385,3.9
2417288.396,3.8
2417289.327,3.8
2417290.365,4.1
2417290.406,4.1
2417291.354,4.2
2417291.426,4.1
2417292.356,4.3
2417293.366,3.8
2417294.434,3.9
2417295.327,3.9
2417295.396,4.0
2417295.413,4.0
2417297.403,3.91
2417297.625,4.2
2417299.327,3.7
2417299.333,3.8
2417299.571,3.9
2417300.327,3.9
2417301.327,3.9
2417301.638,4.1
2417302.327,4.1
2417302.444,4.2
2417303.327,3.9
2417303.472,4.0
2417304.327,3.7
2417304.417,3.9
2417304.435,3.75
2417305.425,3.9
2417306.5,4.1
2417309.354,3.8
2417310.378,4.0
2417310.48,3.74
2417311.353,4.1
2417311.375,4.1
2417312.406,4.1
2417313.356,4.1
2417313.424,4.2
2417313.608,4.2
2417314.529,3.8
2417315.358,3.9
2417315.365,3.9
2417315.587,3.8
2417316.396,4.0
2417316.42,4.0
2417316.573,3.91
2417317.375,4.1
2417317.464,4.01
2417318.396,4.2
2417319.406,4.0
2417320.524,3.8
2417321.462,4.0
2417322.472,4.1
2417322.642,4.0
2417323.444,4.1
2417323.451,4.1
2417323.596,4.1
2417324.426,4.2
2417324.479,4.1
2417325.571,3.8
2417326.378,4.0
2417327.394,4.1
2417327.456,3.9
2417327.604,4.0
2417328.38,3.81
2417328.542,4.2
2417329.417,4.2
2417329.592,4.3
2417331.508,3.9
2417332.417,4.0
2417332.575,4.0
2417333.617,4.1
2417334.417,4.2
2417335.458,4.1
2417335.479,4.1
2417336.55,3.9
2417337.437,4.0
2417339.5,4.2
2417340.458,4.1
2417340.554,4.2
2417342.448,4.2
2417348.596,4.1
2417350.592,4.3
2417351.567,4.1
2417352.562,4.1
