JD,Magnitude
2457224.319,4.1
2457224.319,4.0
2457224.361,4.0
2457224.375,5.03
2457224.375,4.23
2457224.37708,4.3
2457224.4083,4.3
2457224.4625,4.55
2457224.525,4.0
2457224.61,4.1
2457224.68472,4.4
2457224.7402,3.567
2457224.74339,3.28
2457224.74671,5.241
2457224.74991,4.216
2457225.319,4.0
2457225.319,4.1
2457225.319,4.1
2457225.319,4.2
2457225.319,4.1
2457225.319,4.1
2457225.354,3.9
2457225.4,4.1
2457225.4577,4.5
2457225.5639,4.1
2457225.64,4.3
2457225.65122,3.64
2457225.6566,3.344
2457225.66176,5.255
2457225.66657,4.273
2457225.79375,4.5
2457226.319,3.9
2457226.319,3.9
2457226.319,3.9
2457226.361,3.8
2457226.4111,4.0
2457226.63642,3.317
2457226.63964,3.077
2457226.64294,4.644
2457226.64865,3.866
2457226.71181,3.6
2457226.83333,3.6
2457227.361,3.5
2457227.3958,3.97
2457227.3958,3.5
2457227.509,3.7
2457227.58333,3.5
2457227.62113,3.068
2457227.62615,2.852
2457227.62944,4.211
2457227.63261,3.544
2457227.675,3.6
2457227.78403,3.6
2457228.319,3.5
2457228.319,3.5
2457228.319,3.5
2457228.319,3.5
2457228.368,3.5
2457228.5,3.7
2457228.638,3.7
2457228.64236,3.7
2457228.6522,3.184
2457228.657,2.958
2457228.66145,4.536
2457228.66703,3.731
2457229.3125,4.0
2457229.319,3.9
2457229.319,3.9
2457229.319,3.9
2457229.319,3.8
2457229.375,3.8
2457229.3958,4.47
2457229.3958,3.84
2457229.48264,3.7
2457229.5,4.0
2457229.50347,3.8
2457229.5979,3.7
2457229.63858,3.218
2457229.64454,2.964
2457229.65366,4.623
2457229.66339,3.8
2457230.319,3.7
2457230.319,3.7
2457230.4444,3.6
2457230.5,3.5
2457230.5361,3.9
2457230.5451,4.2
2457231.4076,4.1
2457231.645,4.1
2457231.68819,4.2
2457231.74514,4.2
2457232.4028,4.3
2457232.4375,3.4
2457232.4771,4.1
2457232.663,4.0
2457233.319,3.9
2457233.319,3.9
2457233.319,3.9
2457233.60584,3.381
2457233.61098,3.126
2457233.61418,4.753
2457233.61733,3.942
2457233.639,4.0
2457233.78958,3.8
2457234.319,3.8
2457234.319,3.8
2457234.3854,3.8
2457234.61173,3.027
2457234.61173,2.822
2457234.62115,4.148
2457234.62431,3.6
2457234.6263,3.499
2457234.67,3.5
2457234.76111,3.5
2457235.5,3.77
2457235.5,3.6
2457235.5403,3.6
2457235.60417,3.152
2457235.60749,2.927
2457235.61067,4.478
2457235.61383,3.693
2457235.619,3.7
2457235.625,3.7
2457236.319,3.7
2457236.319,3.7
2457236.319,3.7
2457236.347,3.6
2457236.6045,3.232
2457236.61157,2.976
2457236.61474,4.612
2457236.61986,3.773
2457236.624,3.7
2457236.64375,3.65
2457236.76042,3.6
2457237.319,3.7
2457237.319,3.7
2457237.319,3.7
2457237.347,3.6
2457237.3924,4.0
2457237.4111,4.0
2457237.4694,3.8
2457237.5,4.0
2457237.58056,3.7
2457237.594,4.3
2457237.6181,4.3
2457238.05764,4.1
2457238.3333,4.87
2457238.3333,4.17
2457238.3681,4.1
2457238.4965,3.9
2457238.5,4.0
2457238.617,4.1
2457238.66389,4.2
2457238.71181,4.2
2457238.77986,4.5
2457239.3854,4.3
2457239.5167,4.3
2457239.608,4.0
2457239.66181,4.4
2457239.66667,4.3
2457239.67986,4.55
2457239.75278,3.9
2457239.88,4.6
2457240.333,3.8
2457240.3333,4.87
2457240.3333,4.24
2457240.4174,4.0
2457240.5,4.05
2457240.56458,4.2
2457240.58333,4.4
2457240.64514,4.15
2457240.65069,3.8
2457240.77917,4.1
2457241.319,3.6
2457241.319,3.6
2457241.3333,4.16
2457241.3333,3.685
2457241.347,3.5
2457241.3944,3.6
2457241.4431,3.6
2457241.5,3.61
2457241.54097,3.8
2457241.61667,3.55
2457241.633,3.5
2457241.69722,3.5
2457242.319,3.5
2457242.319,3.5
2457242.319,3.6
2457242.319,3.5
2457242.319,3.5
2457242.3333,4.09
2457242.3333,3.59
2457242.38387,3.59
2457242.4375,3.6
2457242.5,3.54
2457242.53958,3.5
2457242.6125,3.55
2457243.277,3.6
2457243.277,3.5
2457243.277,3.5
2457243.277,3.5
2457243.277,3.5
2457243.312,3.5
2457243.38257,3.97
2457243.44306,3.6
2457243.6,3.9
2457243.71875,3.5
2457244.47917,3.8
2457244.5,3.8
2457244.60556,3.5
2457244.62153,4.05
2457244.84,4.1
2457245.34,4.0
2457245.37986,4.1
2457245.4694,3.7
2457245.4722,4.2
2457245.608,4.2
2457246.31944,3.8
2457246.326,3.9
2457246.3333,5.05
2457246.3333,4.3
2457246.409,4.1
2457246.4653,4.2
2457246.48681,4.2
2457246.4965,4.2
2457246.601,4.3
2457246.63125,4.55
2457247.4458,4.1
2457247.4583,4.0
2457247.52639,3.7
2457247.573,4.1
2457247.66389,4.2
2457248.37292,3.88
2457248.4618,3.9
2457248.4674,3.8
2457248.71181,3.6
2457249.291,3.5
2457249.46042,3.8
2457249.525,3.5
2457249.5625,3.4
2457249.74167,3.5
2457249.80417,3.5
2457250.291,3.7
2457250.291,3.7
2457250.291,3.7
2457250.291,3.7
2457250.576,3.8
2457250.58542,3.6
2457250.59821,3.22
2457250.61118,2.96
2457250.6165,4.6
2457250.6199,3.802
2457250.78056,3.7
2457250.86,4.1
2457251.284,3.7
2457251.319,3.6
2457251.3333,4.38
2457251.3333,3.83
2457251.3889,4.0
2457251.55556,3.8
2457251.603,3.7
2457251.63819,3.95
2457252.3104,4.1
2457252.3333,4.76
2457252.3333,4.1
2457252.3646,4.1
2457252.52917,4.0
2457253.3681,4.2
2457253.4167,4.2
2457253.49236,3.9
2457253.66667,4.55
2457254.284,3.7
2457254.284,3.7
2457254.284,3.7
2457254.3333,5.01
2457254.3333,4.32
2457254.33611,4.3
2457254.3437,4.3
2457254.4063,4.2
2457254.4153,4.1
2457254.44,4.27
2457254.4444,3.7
2457255.277,3.7
2457255.277,3.7
2457255.277,3.7
2457255.312,3.6
2457255.3348,3.65
2457255.37708,4.0
2457255.3819,3.8
2457255.4326,3.8
2457255.4479,3.9
2457255.58048,3.193
2457255.58704,2.965
2457255.59099,4.398
2457255.59414,3.711
2457255.65278,3.6
2457255.672,3.8
2457255.78264,3.5
2457256.277,3.5
2457256.277,3.5
2457256.277,3.5
2457256.3333,4.051
2457256.3333,3.577
2457256.347,3.5
2457256.44,3.48
2457256.45833,3.5
2457256.45833,3.5
2457256.60263,3.075
2457256.60765,2.881
2457256.61114,4.259
2457256.61882,3.55
2457256.62222,3.45
2457256.644,3.7
2457256.70972,3.6
2457257.0956,3.7
2457257.277,3.5
2457257.277,3.5
2457257.277,3.5
2457257.319,3.5
2457257.33,3.72
2457257.3333,3.761
2457257.3333,4.35
2457257.375,3.73
2457257.55208,3.6
2457257.58481,3.211
2457257.58793,2.966
2457257.59108,4.547
2457257.59638,3.776
2457257.62361,4.1
2457258.42708,3.5
2457258.4444,4.0
2457258.55208,3.7
2457258.5861,3.226
2457258.58924,2.978
2457258.59327,4.648
2457258.5972,3.795
2457258.615,3.7
2457258.76181,3.8
2457259.277,3.9
2457259.277,3.9
2457259.277,3.9
2457259.277,3.9
2457259.333,3.9
2457259.58542,4.1
2457260.243,3.9
2457260.277,4.0
2457260.277,4.0
2457260.277,3.9
2457260.277,4.0
2457260.3333,4.85
2457260.3333,4.271
2457260.3986,4.1
2457260.4444,4.2
2457260.69444,4.2
2457261.3188,4.1
2457261.3333,4.85
2457261.3333,4.271
2457261.633,4.1
2457261.67917,4.1
2457262.41806,3.8
2457262.5042,3.7
2457262.6,3.65
2457263.32,3.58
2457263.4278,3.5
2457263.50625,3.5
2457264.31,3.73
2457264.3903,3.9
2457264.4167,3.8
2457264.4201,3.7
2457265.263,3.6
2457265.2917,3.87
2457265.2917,4.4
2457265.4236,3.6
2457265.4507,3.6
2457265.50972,3.7
2457266.2917,4.69
2457266.2917,4.03
2457266.31,3.93
2457266.37292,3.7
2457266.3771,4.1
2457266.4264,3.5
2457266.4396,3.8
2457266.51111,4.0
2457266.59653,4.05
2457266.615,3.7
2457267.333,4.4
2457267.35833,4.3
2457267.4014,4.2
2457267.50625,4.3
2457267.64653,4.7
2457268.256,3.9
2457268.2917,4.98
2457268.2917,4.39
2457268.3194,4.2
2457268.32,4.26
2457268.3854,4.1
2457268.53611,4.4
2457268.687,4.1
2457269.35,3.98
2457269.5076,3.6
2457269.50833,3.8
2457269.71875,4.2
2457270.277,3.5
2457270.277,3.5
2457270.50556,3.4
2457270.624,3.5
2457270.62847,3.4
2457270.64792,3.55
2457270.71667,3.6
2457271.243,3.5
2457271.243,3.5
2457271.3,3.6
2457271.425,3.9
2457271.49583,3.6
2457271.59028,4.2
2457271.60833,3.6
2457271.64,3.7
2457271.65069,3.8
2457271.7,3.8
2457272.229,3.5
2457272.2917,4.41
2457272.2917,3.82
2457272.312,3.6
2457272.3299,3.8
2457272.4083,3.9
2457272.50486,3.7
2457272.612,3.8
2457272.62778,3.6
2457273.298,3.8
2457273.311,3.84
2457273.3306,4.0
2457273.333,3.8
2457273.39861,3.6
2457273.49444,3.8
2457273.59722,4.4
2457273.625,4.2
2457273.73889,4.1
2457274.229,3.9
2457274.305,3.9
2457274.333,4.2
2457274.351,4.12
2457274.4403,4.1
2457274.53194,3.8
2457275.316,4.3
2457275.33,4.31
2457275.333,4.1
2457275.333,4.4
2457275.3861,4.4
2457275.40486,4.02
2457275.4181,4.1
2457275.583,3.5
2457275.64861,4.6
2457276.14583,4.3
2457276.375,3.4
2457276.38125,4.2
2457276.4132,4.0
2457276.4201,3.9
2457276.55486,4.0
2457276.558,3.9
2457276.56882,4.834
2457276.57204,4.012
2457276.57533,3.409
2457276.57854,3.155
2457277.243,3.5
2457277.243,3.5
2457277.243,3.5
2457277.284,3.5
2457277.2917,4.12
2457277.2917,3.685
2457277.4118,3.5
2457277.5,3.6
2457277.66319,3.5
2457277.72778,3.5
2457278.3646,3.6
2457278.37431,3.5
2457278.375,3.6
2457278.3896,3.7
2457278.4097,3.6
2457278.4257,3.6
2457278.4257,3.6
2457278.54258,4.374
2457278.54671,3.662
2457278.5499,3.105
2457278.55443,2.879
2457278.58264,3.7
2457279.30625,3.6
2457279.31458,3.7
2457279.4236,3.5
2457279.54399,4.582
2457279.54747,3.798
2457279.55059,3.205
2457279.55418,2.959
2457279.579,3.8
2457279.625,3.55
2457279.72917,3.9
2457279.73542,3.9
2457280.4174,3.6
2457280.4403,3.7
2457280.54028,3.9
2457280.54093,4.853
2457280.54409,3.941
2457280.54756,3.281
2457280.55071,3.028
2457280.589,3.7
2457280.60694,3.8
2457281.4222,3.9
2457281.48403,4.0
2457281.63889,4.5
2457281.76111,4.2
2457282.243,4.0
2457282.243,4.0
2457282.243,4.0
2457282.2708,4.3
2457282.291,4.0
2457282.50417,4.3
2457282.582,3.9
2457282.58403,4.55
2457282.75417,4.4
2457283.25,4.0
2457283.2577,4.3
2457283.4111,4.2
2457283.49861,4.2
2457283.50694,3.9
2457283.62292,4.1
2457283.63056,4.2
2457284.25,3.7
2457284.25,3.7
2457284.259,3.6
2457284.277,3.6
2457284.332,3.59
2457284.3576,3.7
2457284.53611,3.7
2457284.54861,3.5
2457284.65556,3.5
2457284.75347,3.7
2457285.25,3.6
2457285.27,3.5
2457285.2917,4.08
2457285.2917,3.391
2457285.292,3.64
2457285.5328,4.278
2457285.53713,3.605
2457285.54143,3.047
2457285.54601,2.86
2457285.61389,3.6
2457285.70764,3.6
2457286.275,3.78
2457286.2917,4.58
2457286.2917,3.76
2457286.29375,3.6
2457286.384,4.0
2457286.689,4.0
2457286.69375,3.9
2457287.25,3.7
2457287.331,3.83
2457287.3542,4.1
2457287.3785,3.9
2457287.4417,3.6
2457287.46944,3.7
2457287.576,3.7
2457287.58819,3.9
2457287.73333,3.9
2457288.39583,3.8
2457288.52083,4.0
2457288.616,3.7
2457288.6625,4.5
2457288.67986,4.1
2457289.46736,4.0
2457289.51736,3.9
2457289.63194,4.15
2457289.7292,4.7
2457290.303,4.31
2457290.48611,4.0
2457290.49306,4.4
2457291.263,3.8
2457291.284,3.7
2457291.375,3.6
2457291.65625,3.5
2457292.25,3.5
2457292.25,3.5
2457292.25,3.5
2457292.311,3.6
2457292.375,3.4
2457292.4132,3.7
2457292.55764,3.5
2457292.59861,3.55
2457293.2708,3.7
2457293.273,3.72
2457293.47222,3.7
2457293.57986,4.0
2457293.58681,3.7
2457293.615,3.6
2457294.222,3.9
2457294.222,3.9
2457294.2396,3.9
2457294.318,3.78
2457294.49167,3.9
2457294.54167,3.9
2457294.637,3.7
2457294.65903,4.1
2457295.333,4.3
2457295.3444,4.2
2457295.4444,4.2
2457295.45,3.9
2457295.65694,4.3
2457295.683,4.1
2457295.74583,3.9
2457296.215,3.9
2457296.215,3.9
2457296.333,4.2
2457296.4132,4.2
2457296.52117,5.176
2457296.52799,4.246
2457296.5344,3.562
2457296.53831,3.284
2457296.58611,4.2
2457296.589,4.3
2457296.70972,4.2
2457297.258,4.38
2457297.27479,4.57
2457297.3125,4.6
2457297.3167,4.4
2457297.333,3.8
2457297.51584,5.232
2457297.51898,4.277
2457297.52327,3.604
2457297.52638,3.311
2457297.594,4.1
2457297.61736,4.3
2457297.62014,4.5
2457297.71528,3.9
2457298.208,3.6
2457298.208,3.5
2457298.208,3.5
2457298.208,3.5
2457298.208,3.5
2457298.243,3.6
2457298.271,3.95
2457298.29449,4.12
2457298.31944,3.9
2457298.4167,3.6
2457298.65347,3.7
2457299.201,3.5
2457299.201,3.5
2457299.201,3.5
2457299.201,3.5
2457299.201,3.5
2457299.236,3.5
2457299.3208,3.6
2457300.201,3.5
2457300.201,3.5
2457300.201,3.6
2457300.215,3.5
2457300.3021,3.7
2457300.333,3.4
2457300.46736,3.6
2457300.68958,3.95
2457301.18,3.6
2457301.18,3.6
2457301.5368,3.8
2457302.05486,4.1
2457302.4368,4.1
2457302.5715,3.6
2457302.61,4.1
2457302.62639,4.2
2457302.66181,4.1
2457303.222,3.8
2457303.3896,4.1
2457303.5708,4.1
2457303.594,3.9
2457303.61597,4.7
2457303.63194,4.3
2457304.222,4.0
2457304.259,3.5
2457304.2917,5.12
2457304.2917,3.84
2457304.32431,3.5
2457304.552,4.3
2457304.62778,4.4
2457305.50722,4.674
2457305.51466,3.902
2457305.51975,3.308
2457305.52414,3.075
2457305.588,4.0
2457305.61597,3.9
2457305.62222,4.0
2457306.194,4.0
2457306.194,4.0
2457306.194,4.0
2457306.194,4.0
2457306.194,4.0
2457306.254,3.51
2457306.2709,3.7
2457306.375,3.4
2457306.5125,3.5
2457306.59236,3.5
2457306.601,3.5
2457306.60312,3.5
2457307.248,3.65
2457307.2889,3.4
2457307.333,3.53
2457307.51084,4.441
2457307.51428,3.715
2457307.5174,3.139
2457307.52238,2.925
2457307.58958,3.67
2457307.59444,3.6
2457307.6055,3.6
2457307.621,3.6
2457307.71806,3.9
2457308.36806,3.85
2457308.55694,3.55
2457308.59375,3.5
2457309.59375,3.9
2457309.639,4.1
2457309.68889,3.9
2457310.2292,4.1
2457310.56528,4.45
2457310.62083,4.5
2457310.64236,4.4
2457310.652,4.3
2457311.50625,4.3
2457311.63403,4.4
2457311.647,4.1
2457311.66736,4.5
2457312.50783,4.752
2457312.511,3.977
2457312.51421,3.374
2457312.518,3.131
2457312.595,3.6
2457312.60139,3.95
2457312.623,3.9
2457312.66042,3.7
2457313.49664,4.149
2457313.49999,3.511
2457313.50315,3.003
2457313.50879,2.82
2457313.63264,3.6
2457313.633,3.7
2457314.2479,3.6
2457314.309,3.7
2457314.46528,3.6
2457314.51882,4.379
2457314.52218,3.694
2457314.52626,3.111
2457314.53093,2.904
2457314.58542,3.6
2457314.60764,3.9
2457314.63681,3.6
2457314.64,3.6
2457314.65,3.7
2457315.2792,3.7
2457315.47153,3.6
2457315.62917,3.6
2457315.63819,3.9
2457315.657,3.7
2457317.00556,4.1
2457317.2847,4.1
2457317.45417,3.7
2457317.553,3.8
2457318.2278,3.4
2457318.2563,4.1
2457318.552,4.2
2457319.38,3.95
2457320.215,3.7
2457320.44653,3.5
2457320.58889,3.6
2457321.49275,4.295
2457321.49745,3.63
2457321.50145,3.065
2457321.50466,2.877
2457321.52986,3.55
2457321.56042,3.6
2457321.598,3.5
2457321.97153,3.9
2457322.59514,3.6
2457323.244,3.78
2457323.43889,3.7
2457323.65278,3.9
2457324.2222,4.3
2457325.62153,4.3
2457325.97222,4.1
2457326.194,4.0
2457326.194,4.0
2457326.194,4.0
2457326.194,4.0
2457326.194,4.0
2457326.2222,4.2
2457326.3326,4.1
2457326.44167,3.8
2457326.525,4.0
2457326.58472,4.1
2457326.60764,4.1
2457326.62847,4.0
2457327.194,3.8
2457327.194,3.8
2457327.194,3.8
2457327.194,3.8
2457327.208,3.7
2457327.2236,3.6
2457327.253,3.75
2457327.27361,3.85
2457327.55556,3.4
2457327.68333,3.6
2457328.2292,3.4
2457328.25694,3.85
2457328.27083,3.7
2457328.287,3.6
2457328.3076,3.6
2457328.352,3.52
2457328.48813,4.223
2457328.49208,3.587
2457328.49568,3.037
2457328.49981,2.94
2457328.57639,3.5
2457329.249,3.8
2457329.283,3.82
2457329.64097,3.6
2457330.28,3.78
2457330.49348,4.645
2457330.49662,3.815
2457330.50245,3.223
2457330.50695,2.998
2457330.527,3.7
2457330.63125,3.8
2457330.99583,4.1
2457331.47986,4.6
2457331.96736,4.2
2457332.221,4.15
2457332.25764,3.9
2457333.215,4.0
2457333.236,3.9
2457333.587,4.2
2457334.48907,4.439
2457334.49238,3.751
2457334.49744,3.186
2457334.50102,3.0
2457334.51389,3.6
2457334.545,3.5
2457334.62083,3.7
2457334.64028,3.6
2457335.166,3.6
2457335.2014,3.5
2457335.48544,4.204
2457335.48856,3.509
2457335.49218,3.014
2457335.49578,2.858
2457335.56319,3.5
2457335.59236,3.55
2457335.613,3.5
2457335.62847,3.6
2457335.98681,3.9
2457336.43403,3.5
2457336.48996,4.501
2457336.49306,3.764
2457336.49619,3.145
2457336.49961,2.947
2457336.56736,3.9
2457336.59306,3.8
2457336.627,4.0
2457337.2903,3.6
2457337.519,4.0
2457337.5625,3.9
2457338.59444,3.95
2457339.209,4.5
2457339.23264,4.2
2457339.262,4.14
2457340.29,4.0
2457341.548,3.6
2457342.46181,3.55
2457342.572,3.7
2457343.93819,4.0
2457344.58125,3.9
2457344.97431,3.8
2457346.525,4.05
2457347.259,4.4
2457347.51597,4.2
2457347.61875,4.0
2457348.56319,3.9
2457349.2222,3.5
2457349.27014,3.85
2457349.58333,3.35
2457350.53125,3.7
2457351.49236,3.7
2457352.98264,4.1
2457353.1736,4.0
2457354.2063,4.0
2457354.56528,4.7
2457355.57778,3.9
2457357.5625,3.6
2457358.94792,4.0
2457359.54097,3.6
2457361.241,3.7
2457363.1833,3.7
2457363.40556,3.55
2457363.54896,3.6
2457364.41875,3.5
2457365.94028,4.0
2457366.25764,3.86
2457367.191,4.2
2457370.44028,3.7
2457373.159,3.7
2457373.173,3.7
2457373.41875,3.6
2457375.55,4.3
2457376.175,4.31
2457376.515,4.2
2457377.54306,3.5
2457381.48611,4.0
2457381.54792,4.1
2457387.19,3.72
2457390.196,4.36
2457391.184,4.14
2457431.96111,4.0
2457432.95833,4.1
2457436.96944,3.95
2457444.94722,3.65
2457448.00139,4.4
2457449.96875,3.5
2457457.6632,3.8
2457459.88819,4.1
2457460.8125,3.7
2457460.89653,4.15
2457464.85764,4.0
2457465.93681,3.6
2457466.875,3.95
2457467.59,3.8
2457467.93611,4.1
2457469.85208,4.1
2457472.95139,3.7
2457473.87361,4.0
2457474.88333,3.95
2457475.8326,3.9
2457476.7847,3.8
2457476.8424,4.0
2457476.89236,4.5
2457477.8472,3.8
2457479.8083,3.6
2457479.8444,3.6
2457481.513,3.7
2457483.5,3.9
2457483.84861,4.55
2457484.8458,3.7
2457486.569,3.5
2457487.534,3.6
2457488.555,3.5
2457488.8375,4.05
2457490.82292,4.5
2457490.87917,4.4
2457491.78681,4.2
2457492.80069,3.6
2457493.78681,3.65
2457493.8083,3.7
2457493.8611,3.6
2457494.85556,3.95
2457495.52,3.7
2457495.78681,4.1
2457495.8299,3.8
2457496.75,3.9
2457496.8604,4.0
2457497.841,4.2
2457498.83681,4.1
2457498.8611,4.0
2457501.83958,3.6
2457502.87014,3.9
2457505.85903,3.65
2457507.534,3.6
2457507.74931,3.9
2457508.527,3.5
2457509.7472,3.6
2457510.534,3.9
2457510.6007,4.0
2457510.8438,4.0
2457511.527,4.0
2457511.8431,4.1
2457512.6063,3.9
2457512.6118,4.3
2457512.7931,4.0
2457512.8083,3.9
2457512.87153,4.05
2457513.6007,4.0
2457513.7625,4.0
2457513.7917,3.7
2457514.86458,3.63
2457515.85556,3.65
2457516.5285,3.6
2457516.6458,3.6
2457517.6986,3.8
2457517.80139,4.05
2457518.6479,4.2
2457518.78681,4.57
2457519.80069,4.1
2457520.77153,3.95
2457521.88264,3.5
2457522.5708,3.7
2457523.4958,3.9
2457523.5,3.5
2457524.506,3.6
2457524.6479,4.0
2457524.68681,4.05
2457524.80486,3.9
2457525.6493,3.9
2457526.6597,3.8
2457526.80681,5.327
2457526.81102,4.314
2457526.81636,3.617
2457526.81949,3.291
2457526.85139,4.2
2457527.6458,3.7
2457527.79688,4.839
2457527.80052,3.997
2457527.80364,3.39
2457527.80682,3.128
2457528.493,3.6
2457528.6042,3.6
2457528.84372,4.15
2457528.84774,3.499
2457528.85099,3.004
2457528.85586,2.822
2457530.4347,3.6
2457530.87152,3.209
2457530.87467,2.97
2457530.87946,4.551
2457530.88297,3.753
2457531.4382,3.9
2457531.73542,4.0
2457531.79776,4.979
2457531.80162,4.053
2457531.8058,3.371
2457531.80905,3.076
2457532.82292,4.1
2457533.80903,4.2
2457534.52778,4.4
2457536.71736,3.97
2457537.72014,3.65
2457538.5403,3.8
2457538.55556,3.7
2457538.6653,3.7
2457538.72708,3.8
2457538.78472,4.1
2457538.79559,4.817
2457538.79875,3.915
2457538.8023,3.325
2457538.80546,3.03
2457539.72986,4.0
2457540.0708,3.4
2457540.71875,4.2
2457541.78667,3.579
2457541.78978,3.274
2457541.79296,5.1
2457541.79624,4.176
2457542.479,3.6
2457542.77146,3.161
2457542.77851,2.943
2457542.78256,4.297
2457542.78646,3.628
2457542.81875,3.95
2457543.78056,3.6
2457544.479,3.5
2457544.5313,4.0
2457545.6771,4.1
2457545.69792,4.0
2457545.72569,3.7
2457545.84444,3.9
2457546.71389,3.8
2457547.5556,4.3
2457547.641,3.8
2457547.64583,3.8
2457547.671,4.3
2457547.75903,4.4
2457547.8264,4.2
2457547.87292,4.6
2457548.6694,4.5
2457548.69306,4.1
2457548.8701,4.1
2457549.465,3.6
2457549.60417,3.6
2457549.6576,4.1
2457549.72847,3.7
2457549.74097,4.1
2457549.90069,3.7
2457550.15694,3.75
2457550.425,3.6
2457550.465,3.5
2457550.71042,3.6
2457550.8708,3.5
2457551.834,3.7
2457552.6389,3.7
2457552.649,3.7
2457552.67292,3.9
2457552.69375,3.9
2457552.8569,3.8
2457553.6382,3.8
2457553.67014,4.05
2457554.8556,4.1
2457555.695,4.3
2457555.70972,4.5
2457556.4444,4.3
2457556.458,3.8
2457556.72083,4.0
2457556.73681,3.9
2457556.73994,3.326
2457556.74284,3.087
2457556.74575,4.675
2457556.74855,3.875
2457557.65139,3.6
2457557.69722,3.4
2457557.76078,3.073
2457557.76488,2.874
2457557.76844,4.177
2457557.77314,3.516
2457559.65972,3.95
2457559.6861,3.7
2457559.8653,4.0
2457560.71389,4.1
2457560.73681,4.1
2457560.73746,3.443
2457560.74121,3.145
2457560.74405,4.962
2457560.74714,4.039
2457561.4167,4.1
2457561.631,4.3
2457561.67153,4.2
2457562.66667,4.15
2457563.63958,4.0
2457563.72014,3.6
2457563.76667,3.6
2457564.647,3.5
2457564.67292,3.4
2457564.7068,3.062
2457564.7112,2.879
2457564.71404,4.139
2457564.7171,3.528
2457565.34,3.5
2457565.5125,3.4
2457565.61528,3.6
2457566.472,3.5
2457566.651,3.7
2457566.70833,3.9
2457566.81667,3.7
2457567.312,3.5
2457567.312,3.5
2457567.4479,3.9
2457567.66,3.9
2457567.77917,3.9
2457568.641,4.2
2457568.65278,4.3
2457568.70347,4.3
2457568.74236,4.1
2457569.52083,4.2
2457569.63264,4.5
2457569.6868,4.301
2457569.68958,3.659
2457569.69411,3.311
2457569.70581,5.258
2457569.79722,4.4
2457570.4653,4.0
2457570.501,3.1
2457570.52083,3.8
2457570.575,4.2
2457570.75069,4.1
2457571.4097,4.31
2457571.4097,3.632
2457571.493,3.6
2457571.50139,3.1
2457571.5104,3.8
2457571.57014,3.35
2457571.57639,3.6
2457571.643,3.6
2457571.69722,3.6
2457572.305,3.5
2457572.305,3.5
2457572.305,3.5
2457572.36111,3.6
2457572.63958,3.5
2457573.312,3.5
2457573.312,3.5
2457573.4056,3.9
2457573.4097,3.73
2457573.4097,4.61
2457573.5104,3.8
2457573.56597,3.45
2457573.58472,3.6
2457573.656,3.6
2457573.67733,3.251
2457573.6804,2.997
2457573.68389,4.652
2457573.68403,3.8
2457573.68753,3.822
2457574.2493,3.8
2457574.3326,3.5
2457574.3361,3.6
2457574.45,3.9
2457574.50139,3.95
2457574.5319,4.3
2457574.57361,3.8
2457574.59931,3.5
2457575.291,3.6
2457575.291,3.6
2457575.291,3.6
2457575.3938,4.1
2457575.57083,3.9
2457575.57847,4.0
2457575.62292,4.1
2457576.444,3.9
2457576.57292,4.2
2457576.693,4.2
2457576.71319,4.3
2457577.4167,5.28
2457577.4167,4.24
2457577.625,3.7
2457577.66059,4.177
2457577.662,4.0
2457577.66382,3.558
2457577.66789,3.25
2457577.67104,5.112
2457578.4347,3.7
2457578.444,3.6
2457578.697,3.7
2457579.4118,3.6
2457579.625,3.4
2457579.66517,3.099
2457579.6683,2.892
2457579.6743,4.314
2457579.67763,3.585
2457579.684,3.6
2457579.72639,3.6
2457579.85833,3.6
2457580.291,3.5
2457580.291,3.5
2457580.291,3.5
2457580.4132,3.73
2457580.4132,4.572
2457580.5694,3.8
2457580.64722,3.7
2457580.706,3.7
2457580.72431,3.7
2457581.284,3.7
2457581.284,3.7
2457581.284,3.7
2457581.284,3.7
2457581.4028,3.769
2457581.4028,4.66
2457581.47083,3.6
2457581.58889,3.9
2457581.62222,3.9
2457581.643,3.6
2457581.66597,3.85
2457582.312,3.9
2457582.312,3.9
2457582.63125,4.1
2457582.63889,4.0
2457583.298,4.0
2457583.298,4.0
2457583.298,4.0
2457583.298,4.0
2457583.41736,3.4
2457583.47222,4.2
2457583.63194,4.4
2457584.5278,4.4
2457584.62708,4.0
2457584.65625,4.1
2457584.67153,4.4
2457585.312,3.9
2457585.312,3.9
2457585.312,3.9
2457585.312,3.9
2457585.312,3.9
2457585.3458,3.9
2457585.3694,4.0
2457585.4757,3.9
2457585.626,3.7
2457585.64375,3.7
2457585.82601,4.309
2457585.83225,3.603
2457585.83568,3.096
2457585.83904,2.923
2457586.04514,3.7
2457586.305,3.6
2457586.305,3.6
2457586.305,3.6
2457586.305,3.6
2457586.4167,3.7
2457586.453,3.5
2457586.5083,3.6
2457586.5125,3.6
2457586.61111,3.5
2457586.63681,3.4
2457586.653,3.6
2457586.68537,4.201
2457586.69176,3.54
2457586.69589,3.01
2457586.70105,2.822
2457587.305,3.5
2457587.305,3.5
2457587.305,3.5
2457587.305,3.5
2457587.4167,3.6
2457587.4792,3.5
2457587.625,3.7
2457587.65486,3.5
2457588.305,3.6
2457588.305,3.6
2457588.305,3.6
2457588.305,3.6
2457588.3694,4.0
2457588.4201,3.7
2457588.42708,3.5
2457588.63411,3.249
2457588.63907,2.98
